id,status,scope,type,severity,file,start_line,end_line,summary,patch_path,preview_path,campaign,original_hash,reviewer_notes,decided_at,applied_at,apply_error
MEAT-0811,pending,localized,ai-sounding-staging,low,books/symbolic-language/08-the-name.adoc,100,100,Drop 'Notice that' prefix.,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/patches/MEAT-0811.diff,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/previews/MEAT-0811.md,P8-C001,95a71b2ef222f716,,,,
MEAT-0812,pending,localized,ai-sounding-staging,medium,books/symbolic-language/15-the-remnant.adoc,25,25,Replace chapter-opening 'Weigh the…' command.,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/patches/MEAT-0812.diff,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/previews/MEAT-0812.md,P8-C001,5f686a3df2bf15c8,,,,
MEAT-0813,pending,localized,ai-sounding-staging,low,books/symbolic-language/15-the-remnant.adoc,255,255,Replace 'hold that word' aside.,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/patches/MEAT-0813.diff,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/previews/MEAT-0813.md,P8-C001,b71f75d0b2b875ed,,,,
MEAT-0814,pending,localized,ai-sounding-staging,medium,books/symbolic-language/24-path-to-salvation.adoc,38,38,Replace last residual 'Now watch' in print manuscript.,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/patches/MEAT-0814.diff,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/previews/MEAT-0814.md,P8-C001,349138b63cb2b732,,,,
MEAT-0815,pending,localized,ai-sounding-staging,low,books/symbolic-language/31-the-pearl.adoc,327,327,Replace 'Weigh them all' closer cue.,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/patches/MEAT-0815.diff,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/previews/MEAT-0815.md,P8-C001,a7f823d6b8820aa3,,,,
MEAT-0816,pending,localized,ai-sounding-staging,low,books/symbolic-language/32-the-sabbath.adoc,74,74,Trim double cue before Exodus quote.,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/patches/MEAT-0816.diff,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/previews/MEAT-0816.md,P8-C001,a8e61421a9aeccfa,,,,
MEAT-0817,pending,localized,ai-sounding-staging,low,books/symbolic-language/33-time-tested-tradition.adoc,27,27,Replace double 'weigh' legal-presenter open.,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/patches/MEAT-0817.diff,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/previews/MEAT-0817.md,P8-C001,957d31b92a3844c5,,,,
MEAT-0818,pending,localized,ai-sounding-staging,low,books/symbolic-language/35-the-fall-of-babylon.adoc,91,91,Drop 'And mark what… is' frame.,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/patches/MEAT-0818.diff,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/previews/MEAT-0818.md,P8-C001,a440e5802d16c068,,,,
MEAT-0819,pending,localized,ai-sounding-staging,medium,books/symbolic-language/39-mountain.adoc,159,159,Replace 'Now consider this poetic picture'.,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/patches/MEAT-0819.diff,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/previews/MEAT-0819.md,P8-C001,2616b4c9d95e71c5,,,,
MEAT-0820,pending,localized,ai-sounding-staging,low,books/symbolic-language/40-sea-and-waters.adoc,36,36,Drop 'Notice that' before cross-chapter bridge.,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/patches/MEAT-0820.diff,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/previews/MEAT-0820.md,P8-C001,db5d6d8ccc0f2215,,,,
MEAT-0821,pending,localized,ai-sounding-staging,low,books/symbolic-language/22-worship.adoc,60,60,Replace 'Now consider the first time…' cue.,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/patches/MEAT-0821.diff,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/previews/MEAT-0821.md,P8-C001,6199b0436641d12a,,,,
MEAT-0822,pending,localized,ai-sounding-staging,medium,books/symbolic-language/16x-weeping-and-gnashing.adoc,66,66,Replace dual 'walk… and mark' staging.,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/patches/MEAT-0822.diff,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/previews/MEAT-0822.md,P8-C001,47d88e895cfbfdbd,,,,
MEAT-P8-C001,pending,systematic,campaign,medium,,,,Residual Presenter Staging (Grok),,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/campaigns/p8-c001.md,P8-C001,,,,,
MEAT-P8-C002,pending,systematic,campaign,medium,,,,Factual Naming And Blind-Test Disclosure,,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/campaigns/p8-c002.md,P8-C002,,,,,
MEAT-P8-C003,pending,systematic,campaign,medium,,,,Sentence-Open House Style (And/But/That),,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/campaigns/p8-c003.md,P8-C003,,,,,
MEAT-P8-C004,pending,systematic,campaign,medium,,,,Em-Dash Density And Long-Sentence Load,,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/campaigns/p8-c004.md,P8-C004,,,,,
MEAT-P8-C005,pending,systematic,campaign,medium,,,,Broad Critical Notes (Non-Patch),,books/symbolic-language/editorial-review/2026-07-11-phase-8-grok-broad-review/campaigns/p8-c005.md,P8-C005,,,,,
