id,status,scope,type,severity,file,start_line,end_line,summary,patch_path,preview_path,campaign,original_hash,reviewer_notes,decided_at,applied_at,apply_error
MEAT-9030,accepted,localized,sentence-open,high,books/symbolic-language/02-the-parables-of-the-kingdom.adoc,307,307,Remove leading And from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9030.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9030.md,P9-C001,65afd4409bc338df,,2026-07-11T20:18:22+00:00,,
MEAT-9031,accepted,localized,ai-sounding-staging,medium,books/symbolic-language/02-the-parables-of-the-kingdom.adoc,310,310,Replace banned AI term landscapes.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9031.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9031.md,P9-C001,9698267aa95d6d05,,2026-07-11T20:18:26+00:00,,
MEAT-9032,accepted,localized,sentence-open,high,books/symbolic-language/02-the-parables-of-the-kingdom.adoc,337,337,Remove And-start and director 'mark' cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9032.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9032.md,P9-C001,b94962b945f74b7a,,2026-07-11T20:18:56+00:00,,
MEAT-9033,accepted,localized,ai-sounding-staging,medium,books/symbolic-language/02-the-parables-of-the-kingdom.adoc,340,340,Replace director 'mark plainly' with neutral verb.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9033.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9033.md,P9-C001,80323b6616e6fbf0,,2026-07-11T20:19:03+00:00,,
MEAT-9034,accepted,localized,sentence-open,high,books/symbolic-language/02-the-parables-of-the-kingdom.adoc,341,341,Remove That-start from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9034.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9034.md,P9-C001,23982a04086fb25a,,2026-07-11T20:19:10+00:00,,
MEAT-9035,accepted,localized,sentence-open,high,books/symbolic-language/02-the-parables-of-the-kingdom.adoc,350,350,Remove That-start while keeping the target description.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9035.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9035.md,P9-C001,6318e6f3d075dc73,,2026-07-11T20:19:18+00:00,,
MEAT-9036,accepted,localized,readability,medium,books/symbolic-language/02-the-parables-of-the-kingdom.adoc,353,353,Convert count numbers to digits per house style.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9036.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9036.md,P9-C001,fa7ecda451c5862d,,2026-07-11T20:19:39+00:00,,
MEAT-9037,accepted,localized,ai-sounding-staging,high,books/symbolic-language/02-the-parables-of-the-kingdom.adoc,359,359,Remove presenter staging and fix awkward 'watched graded'.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9037.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9037.md,P9-C001,c3a91d6d514e1840,,2026-07-11T20:20:18+00:00,,
MEAT-9038,accepted,localized,sentence-open,high,books/symbolic-language/03-signs-and-similitudes.adoc,182,182,Drop leading And from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9038.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9038.md,P9-C001,421fa69b0450fb97,,2026-07-11T20:20:23+00:00,,
MEAT-9039,accepted,localized,sentence-open,high,books/symbolic-language/03-signs-and-similitudes.adoc,193,193,Replace leading That with This.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9039.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9039.md,P9-C001,c98045cbb3e2da38,,2026-07-11T20:20:27+00:00,,
MEAT-9040,accepted,localized,sentence-open,high,books/symbolic-language/03-signs-and-similitudes.adoc,197,197,Drop leading And from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9040.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9040.md,P9-C001,414f394a29242fb6,,2026-07-11T20:20:32+00:00,,
MEAT-9041,pending,localized,grammar,high,books/symbolic-language/03-signs-and-similitudes.adoc,213,213,Insert missing relative that.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9041.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9041.md,P9-C001,a8df649032c5ec99,"seems like a fix is needed but patch looks corrupted, nees AI review",2026-07-11T20:21:03+00:00,,
MEAT-9042,accepted,localized,ai-sounding-staging,low,books/symbolic-language/03-signs-and-similitudes.adoc,177,177,Drop leading Now from staging line.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9042.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9042.md,P9-C001,3708893d1a6bbd4d,,2026-07-11T20:21:35+00:00,,
MEAT-9043,accepted,localized,sentence-open,high,books/symbolic-language/04-sign-of-jonah.adoc,37,37,Remove banned But open and staging cue listen.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9043.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9043.md,P9-C001,ebda820ddfcaad88,,2026-07-11T20:21:43+00:00,,
MEAT-9044,accepted,localized,sentence-open,high,books/symbolic-language/04-sign-of-jonah.adoc,73,73,Remove banned But sentence open.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9044.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9044.md,P9-C001,67e6f219e30f3c04,,2026-07-11T20:21:45+00:00,,
MEAT-9045,accepted,localized,sentence-open,high,books/symbolic-language/04-sign-of-jonah.adoc,82,82,Remove banned And sentence open.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9045.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9045.md,P9-C001,33fed579af92f631,,2026-07-11T20:21:56+00:00,,
MEAT-9046,accepted,localized,sentence-open,high,books/symbolic-language/04-sign-of-jonah.adoc,95,95,Remove banned And sentence open.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9046.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9046.md,P9-C001,e0a3ac7d2b5992ed,,2026-07-11T20:21:59+00:00,,
MEAT-9047,accepted,localized,sentence-open,high,books/symbolic-language/04-sign-of-jonah.adoc,123,123,Remove banned And sentence open.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9047.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9047.md,P9-C001,97245328baba6952,,2026-07-11T20:22:00+00:00,,
MEAT-9048,accepted,localized,sentence-open,high,books/symbolic-language/04-sign-of-jonah.adoc,139,139,Remove And open and director cue mark.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9048.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9048.md,P9-C001,e3fad64b2c342207,,2026-07-11T20:22:07+00:00,,
MEAT-9049,rejected,localized,ai-sounding-staging,medium,books/symbolic-language/04-sign-of-jonah.adoc,151,151,Remove director cue Notice.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9049.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9049.md,P9-C001,dc6530b44ce587fa,,2026-07-11T20:22:20+00:00,,
MEAT-9050,accepted,localized,clarity,high,books/symbolic-language/04-sign-of-jonah.adoc,180,180,Repair subject collapse after the final em-dash.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9050.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9050.md,P9-C001,8990f1d524064b72,,2026-07-11T20:22:26+00:00,,
MEAT-9051,accepted,localized,sentence-open,high,books/symbolic-language/04-sign-of-jonah.adoc,200,200,Remove banned author-prose sentence open with And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9051.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9051.md,P9-C001,162f9259d9e7110d,,2026-07-11T20:22:37+00:00,,
MEAT-9052,accepted,localized,tone-register,medium,books/symbolic-language/04-sign-of-jonah.adoc,202,202,Replace informal “reward the dig” register slip.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9052.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9052.md,P9-C001,c20081560a82a4f1,,2026-07-11T20:22:44+00:00,,
MEAT-9053,accepted,localized,ai-sounding-staging,high,books/symbolic-language/04-sign-of-jonah.adoc,217,217,Strip director cue “Now set.”,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9053.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9053.md,P9-C001,f95308b6b8404bc9,,2026-07-11T20:22:50+00:00,,
MEAT-9054,accepted,localized,ai-sounding-staging,high,books/symbolic-language/04-sign-of-jonah.adoc,225,225,Remove “Now comes” staging and soft modern “script.”,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9054.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9054.md,P9-C001,b5867cbfb6431c62,,2026-07-11T20:23:03+00:00,,
MEAT-9055,accepted,localized,ai-sounding-staging,high,books/symbolic-language/04-sign-of-jonah.adoc,243,243,Replace “Listen to” director cue with a direct claim.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9055.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9055.md,P9-C001,bcf7b15039af2ad9,,2026-07-11T20:23:12+00:00,,
MEAT-9056,accepted,localized,ai-sounding-staging,medium,books/symbolic-language/04-sign-of-jonah.adoc,249,249,Delete “mark here only that” director cue inside the parenthesis.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9056.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9056.md,P9-C001,833f3ea0e21a055b,,2026-07-11T20:23:49+00:00,,
MEAT-9057,rejected,localized,ai-sounding-staging,high,books/symbolic-language/04-sign-of-jonah.adoc,251,251,Strip “See what” director cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9057.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9057.md,P9-C001,ea5fd6e573124676,,2026-07-11T20:24:10+00:00,,
MEAT-9058,accepted,localized,sentence-open,high,books/symbolic-language/04-sign-of-jonah.adoc,298,299,Fix But-open and second-person “You have just watched” staging in one contiguous block.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9058.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9058.md,P9-C001,bb2d8eb3b4087cb3,,2026-07-11T20:24:39+00:00,,
MEAT-9059,rejected,localized,ai-sounding-staging,high,books/symbolic-language/05-gospel.adoc,28,28,Strip director cue and hedging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9059.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9059.md,P9-C001,6273b582e8c6591d,,2026-07-11T20:25:00+00:00,,
MEAT-9060,rejected,localized,ai-sounding-staging,high,books/symbolic-language/05-gospel.adoc,63,63,Remove Hear-what director cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9060.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9060.md,P9-C001,44bcb4c0799a0eda,,2026-07-11T20:25:10+00:00,,
MEAT-9061,accepted,localized,ai-sounding-staging,high,books/symbolic-language/05-gospel.adoc,78,78,Remove Look-once-more staging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9061.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9061.md,P9-C001,b276d9c0ad3ac4c1,,2026-07-11T20:25:20+00:00,,
MEAT-9062,accepted,localized,ai-sounding-staging,high,books/symbolic-language/05-gospel.adoc,81,81,Remove Mark-where director cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9062.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9062.md,P9-C001,9031f7a138455018,,2026-07-11T20:25:27+00:00,,
MEAT-9063,accepted,localized,ai-sounding-staging,high,books/symbolic-language/05-gospel.adoc,92,92,Remove listen-to cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9063.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9063.md,P9-C001,0ad6ab2c5df1e8c2,,2026-07-11T20:25:40+00:00,,
MEAT-9064,accepted,localized,ai-sounding-staging,high,books/symbolic-language/05-gospel.adoc,103,103,Remove Now-the-hinge presenter framing.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9064.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9064.md,P9-C001,9f74312d5d9d5ec1,,2026-07-11T20:26:08+00:00,,
MEAT-9065,accepted,localized,ai-sounding-staging,high,books/symbolic-language/05-gospel.adoc,154,154,Remove And-read staging and And sentence open.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9065.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9065.md,P9-C001,8094fa81b39ab9d5,,2026-07-11T20:26:11+00:00,,
MEAT-9066,pending,localized,sentence-open,medium,books/symbolic-language/05-gospel.adoc,214,214,Fix author prose starting with But.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9066.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9066.md,P9-C001,22676a67fbf29572,,,,
MEAT-9067,pending,localized,ai-sounding-staging,high,books/symbolic-language/05-gospel.adoc,216,216,Remove the director cue Mark how.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9067.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9067.md,P9-C001,ba7c427688bba441,,,,
MEAT-9068,pending,localized,sentence-open,high,books/symbolic-language/05-gospel.adoc,225,225,Stop the author sentence from opening with That.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9068.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9068.md,P9-C001,1e9a53510e5da179,,,,
MEAT-9069,pending,localized,sentence-open,high,books/symbolic-language/05-gospel.adoc,239,239,Drop the opening But.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9069.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9069.md,P9-C001,6b914b948e5b5a38,,,,
